SYMBOL,MARKET_CAP,INDUSTRY,SECTOR,MACRO,FNO
ABSLAMC,13511.0,Capital Markets,Financial Services,Financial Services,0.0
KARURVYSYA,13508.0,Banks,Financial Services,Financial Services,0.0
SFL,13452.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
TRITURBINE,13438.0,Electrical Equipment,Capital Goods,Industrials,0.0
SWANENERGY,13433.0,Realty,Realty,Consumer Discretionary,0.0
BASF,13301.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
JINDALSAW,13199.0,Industrial Products,Capital Goods,Industrials,0.0
RKFORGE,13161.0,Industrial Products,Capital Goods,Industrials,0.0
JWL,13140.0,Agricultural Commercial & Construction Vehicles,Capital Goods,Industrials,0.0
BLS,13132.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
FINPIPE,13039.0,Industrial Products,Capital Goods,Industrials,0.0
CAMS,13036.0,Capital Markets,Financial Services,Financial Services,0.0
GMDCLTD,12943.0,Minerals & Mining,Metals & Mining,Commodities,0.0
ALKYLAMINE,12928.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
GET&D,12888.0,Electrical Equipment,Capital Goods,Industrials,0.0
FSL,12877.0,Commercial Services & Supplies,Services,Services,0.0
ECLERX,12722.0,Commercial Services & Supplies,Services,Services,0.0
VGUARD,12681.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
NUVAMA,12669.0,Capital Markets,Financial Services,Financial Services,0.0
WESTLIFE,12638.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
ERIS,12405.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
AEGISCHEM,12352.0,Gas,Oil Gas & Consumable Fuels,Energy,0.0
SIGNATURE,12351.0,Realty,Realty,Consumer Discretionary,0.0
MAHSEAMLES,12336.0,Industrial Products,Capital Goods,Industrials,0.0
JAIBALAJI,12194.0,Ferrous Metals,Metals & Mining,Commodities,0.0
HBLPOWER,12113.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
AAVAS,12092.0,Finance,Financial Services,Financial Services,0.0
RAINBOW,12079.0,Healthcare Services,Healthcare,Healthcare,0.0
RITES,12073.0,Construction,Construction,Industrials,0.0
KSB,12016.0,Industrial Products,Capital Goods,Industrials,0.0
HFCL,12016.0,Telecom - Services,Telecommunication,Telecommunication,0.0
AKZOINDIA,11908.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
EQUITASBNK,11903.0,Banks,Financial Services,Financial Services,0.0
SYRMA,11854.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
MGL,11849.0,Gas,Oil Gas & Consumable Fuels,Energy,1.0
BEML,11806.0,Agricultural Commercial & Construction Vehicles,Capital Goods,Industrials,0.0
AETHER,11770.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
GNFC,11687.0,Chemicals & Petrochemicals,Chemicals,Commodities,1.0
RAYMOND,11471.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
INTELLECT,11464.0,IT - Software,Information Technology,Information Technology,0.0
CRAFTSMAN,11398.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
BAJAJELEC,11383.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
KPIL,11370.0,Construction,Construction,Industrials,0.0
ANURAS,11300.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
VTL,11191.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
BIRLACORPN,11187.0,Cement & Cement Products,Construction Materials,Commodities,0.0
UJJIVANSFB,11152.0,Banks,Financial Services,Financial Services,0.0
GRINFRA,11081.0,Construction,Construction,Industrials,0.0
OLECTRA,11048.0,Automobiles,Automobile and Auto Components,Consumer Discretionary,0.0
UTIAMC,11032.0,Capital Markets,Financial Services,Financial Services,0.0
CUB,11021.0,Banks,Financial Services,Financial Services,1.0
BBTC,10982.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
GODFRYPHLP,10960.0,Cigarettes & Tobacco Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
NEWGEN,10945.0,IT - Software,Information Technology,Information Technology,0.0
RAJESHEXPO,10840.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
ANANDRATHI,10823.0,Capital Markets,Financial Services,Financial Services,0.0
RAILTEL,10800.0,Telecom - Services,Telecommunication,Telecommunication,0.0
GRAPHITE,10726.0,Industrial Products,Capital Goods,Industrials,0.0
GODREJAGRO,10690.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
ZYDUSWELL,10652.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
IBULHSGFIN,10652.0,Finance,Financial Services,Financial Services,0.0
JKLAKSHMI,10613.0,Cement & Cement Products,Construction Materials,Commodities,0.0
ALOKINDS,10601.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
AMBER,10537.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
SPLPETRO,10530.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
RTNINDIA,10519.0,Commercial Services & Supplies,Services,Services,0.0
MAPMYINDIA,10518.0,IT - Software,Information Technology,Information Technology,0.0
NCC,10472.0,Construction,Construction,Industrials,0.0
DATAPATTNS,10424.0,Aerospace & Defense,Capital Goods,Industrials,0.0
ELECON,10418.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
CHENNPETRO,10398.0,Petroleum Products,Oil Gas & Consumable Fuels,Energy,0.0
JKTYRE,10377.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
CANFINHOME,10337.0,Finance,Financial Services,Financial Services,1.0
GPIL,10305.0,Industrial Products,Capital Goods,Industrials,0.0
TTKPRESTIG,10262.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
CAPLIPOINT,10256.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
PRAJIND,10238.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
CERA,10207.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
ROUTE,10038.0,Telecom - Services,Telecommunication,Telecommunication,0.0
RENUKA,10015.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
GRSE,9977.0,Aerospace & Defense,Capital Goods,Industrials,0.0
SWSOLAR,9961.0,Construction,Construction,Industrials,0.0
ACE,9951.0,Agricultural Commercial & Construction Vehicles,Capital Goods,Industrials,0.0
EIDPARRY,9888.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
SCHNEIDER,9810.0,Electrical Equipment,Capital Goods,Industrials,0.0
GRANULES,9804.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,1.0
GALAXYSURF,9803.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
INGERRAND,9800.0,Industrial Products,Capital Goods,Industrials,0.0
CEATLTD,9789.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
HAPPYFORGE,9703.0,Industrial Products,Capital Goods,Industrials,0.0
GSFC,9637.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
ENGINERSIN,9625.0,Construction,Construction,Industrials,0.0
ANANTRAJ,9580.0,Realty,Realty,Consumer Discretionary,0.0
SBFC,9562.0,Finance,Financial Services,Financial Services,0.0
JPPOWER,9561.0,Power,Power,Utilities,0.0
LEMONTREE,9503.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
PCBL,9493.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
KIRLOSENG,9477.0,Industrial Products,Capital Goods,Industrials,0.0
VOLTAMP,9425.0,Electrical Equipment,Capital Goods,Industrials,0.0
JMFINANCIL,9393.0,Finance,Financial Services,Financial Services,0.0
SOBHA,9380.0,Realty,Realty,Consumer Discretionary,0.0
LATENTVIEW,9371.0,IT - Software,Information Technology,Information Technology,0.0
SAFARI,9314.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
SPARC,9284.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
PRSMJOHNSN,9257.0,Cement & Cement Products,Construction Materials,Commodities,0.0
MINDACORP,9206.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
NETWORK18,9150.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,0.0
ESABINDIA,9082.0,Industrial Products,Capital Goods,Industrials,0.0
SAPPHIRE,9057.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
USHAMART,9049.0,Industrial Products,Capital Goods,Industrials,0.0
PNCINFRA,9030.0,Construction,Construction,Industrials,0.0
MMTC,8985.0,Commercial Services & Supplies,Services,Services,0.0
MEDPLUS,8963.0,Retailing,Consumer Services,Consumer Discretionary,0.0
DBREALTY,8933.0,Realty,Realty,Consumer Discretionary,0.0
SARDAEN,8915.0,Ferrous Metals,Metals & Mining,Commodities,0.0
RPOWER,8880.0,Power,Power,Utilities,0.0
RCF,8772.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
TVSSCS,8709.0,Transport Services,Services,Services,0.0
JUBLPHARMA,8681.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
TV18BRDCST,8666.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,0.0
BALAMINES,8627.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
METROPOLIS,8605.0,Healthcare Services,Healthcare,Healthcare,1.0
TECHNOE,8599.0,Construction,Construction,Industrials,0.0
KRBL,8594.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
DEEPAKFERT,8572.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
CCL,8567.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
RATEGAIN,8551.0,IT - Software,Information Technology,Information Technology,0.0
CAMPUS,8540.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
MASTEK,8536.0,IT - Software,Information Technology,Information Technology,0.0
MAHSCOOTER,8514.0,Finance,Financial Services,Financial Services,0.0
SURYAROSNI,8499.0,Industrial Products,Capital Goods,Industrials,0.0
VIPIND,8492.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
MAHLIFE,8438.0,Realty,Realty,Consumer Discretionary,0.0
VARROC,8434.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
GAEL,8428.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
RELINFRA,8313.0,Power,Power,Utilities,0.0
BALRAMCHIN,8280.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1.0
IONEXCHANG,8235.0,Construction,Construction,Industrials,0.0
HOMEFIRST,8233.0,Finance,Financial Services,Financial Services,0.0
KFINTECH,8222.0,Capital Markets,Financial Services,Financial Services,0.0
PRINCEPIPE,8215.0,Industrial Products,Capital Goods,Industrials,0.0
PGHL,8192.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
PTCIL,8145.0,Industrial Products,Capital Goods,Industrials,0.0
JUBLINGREA,8139.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
KTKBANK,8107.0,Banks,Financial Services,Financial Services,0.0
RESPONIND,8106.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
GLS,8051.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
SPANDANA,8033.0,Finance,Financial Services,Financial Services,0.0
INDIACEM,8022.0,Cement & Cement Products,Construction Materials,Commodities,1.0
MANINFRA,8017.0,Construction,Construction,Industrials,0.0
LXCHEM,7998.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
TMB,7995.0,Banks,Financial Services,Financial Services,0.0
INOXINDIA,7995.0,Industrial Products,Capital Goods,Industrials,0.0
ACI,7990.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
ALLCARGO,7936.0,Transport Services,Services,Services,0.0
CHEMPLASTS,7905.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
EMIL,7891.0,Retailing,Consumer Services,Consumer Discretionary,0.0
SANDUMA,7867.0,Consumable Fuels,Oil Gas & Consumable Fuels,Energy,0.0
MIDHANI,7847.0,Aerospace & Defense,Capital Goods,Industrials,0.0
QUESS,7736.0,Commercial Services & Supplies,Services,Services,0.0
MHRIL,7653.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
TEGA,7642.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
SHOPERSTOP,7629.0,Retailing,Consumer Services,Consumer Discretionary,0.0
DOMS,7598.0,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
SCI,7576.0,Transport Services,Services,Services,0.0
TRIVENI,7541.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
GRAVITA,7532.0,Minerals & Mining,Metals & Mining,Commodities,0.0
GPPL,7382.0,Transport Infrastructure,Services,Services,0.0
EDELWEISS,7342.0,Finance,Financial Services,Financial Services,0.0
HEG,7333.0,Industrial Products,Capital Goods,Industrials,0.0
PDSL,7314.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
MARKSANS,7312.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
RUSTOMJEE,7300.0,Realty,Realty,Consumer Discretionary,0.0
VESUVIUS,7286.0,Industrial Products,Capital Goods,Industrials,0.0
CSBBANK,7255.0,Banks,Financial Services,Financial Services,0.0
KNRCON,7247.0,Construction,Construction,Industrials,0.0
GMMPFAUDLR,7238.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
IFCI,7232.0,Finance,Financial Services,Financial Services,0.0
STARCEMENT,7228.0,Cement & Cement Products,Construction Materials,Commodities,0.0
ISGEC,7217.0,Construction,Construction,Industrials,0.0
SAREGAMA,7153.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,0.0
EASEMYTRIP,7150.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
JLHL,7147.0,Healthcare Services,Healthcare,Healthcare,0.0
KIRLOSBROS,7108.0,Industrial Products,Capital Goods,Industrials,0.0
INDIGOPNTS,7100.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
LTFOODS,7035.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
RELIGARE,7003.0,Finance,Financial Services,Financial Services,0.0
VIJAYA,6896.0,Healthcare Services,Healthcare,Healthcare,0.0
JAICORPLTD,6890.0,Industrial Products,Capital Goods,Industrials,0.0
JKPAPER,6886.0,Paper Forest & Jute Products,Forest Materials,Commodities,0.0
UJJIVAN,6873.0,Finance,Financial Services,Financial Services,0.0
ROLEXRINGS,6847.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
GREENLAM,6832.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
GARFIBRES,6810.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
MTARTECH,6810.0,Aerospace & Defense,Capital Goods,Industrials,0.0
ARVIND,6808.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
JUSTDIAL,6807.0,Retailing,Consumer Services,Consumer Discretionary,0.0
NEULANDLAB,6784.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
POWERMECH,6782.0,Construction,Construction,Industrials,0.0
VRLLOG,6735.0,Transport Services,Services,Services,0.0
GOCOLORS,6724.0,Retailing,Consumer Services,Consumer Discretionary,0.0
ZENTEC,6656.0,Aerospace & Defense,Capital Goods,Industrials,0.0
NETWEB,6644.0,IT - Hardware,Information Technology,Information Technology,0.0
SIS,6642.0,Commercial Services & Supplies,Services,Services,0.0
ELECTCAST,6636.0,Industrial Products,Capital Goods,Industrials,0.0
BECTORFOOD,6586.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
VAIBHAVGBL,6578.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
TEXRAIL,6536.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
SUNTECK,6533.0,Realty,Realty,Consumer Discretionary,0.0
REDTAPE,6523.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
IWEL,6459.0,Electrical Equipment,Capital Goods,Industrials,0.0
RSYSTEMS,6459.0,IT - Services,Information Technology,Information Technology,0.0
FDC,6447.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
SHRIPISTON,6427.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
THOMASCOOK,6409.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
EPL,6404.0,Industrial Products,Capital Goods,Industrials,0.0
HMT,6394.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
BLUEJET,6384.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
TCI,6369.0,Transport Services,Services,Services,0.0
NAVA,6327.0,Power,Power,Utilities,0.0
HNDFDS,6323.0,Diversified FMCG,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
MOIL,6305.0,Minerals & Mining,Metals & Mining,Commodities,0.0
NESCO,6215.0,Commercial Services & Supplies,Services,Services,0.0
PGEL,6168.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
SHAREINDIA,6122.0,Capital Markets,Financial Services,Financial Services,0.0
JINDWORLD,6116.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
WOCKPHARMA,6096.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
INDIASHLTR,6082.0,Finance,Financial Services,Financial Services,0.0
ICIL,6058.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
SYMPHONY,6052.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
CMSINFO,6026.0,Commercial Services & Supplies,Services,Services,0.0
TATACOFFEE,5994.0,Agricultural Food & other Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
INFIBEAM,5974.0,Financial Technology (Fintech),Financial Services,Financial Services,0.0
STAR,5973.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
GENUSPOWER,5965.0,Electrical Equipment,Capital Goods,Industrials,0.0
UTKARSHBNK,5933.0,Banks,Financial Services,Financial Services,0.0
KPIGREEN,5899.0,Power,Power,Utilities,0.0
NIITMTS,5887.0,Other Consumer Services,Consumer Services,Consumer Discretionary,0.0
FUSION,5817.0,Finance,Financial Services,Financial Services,0.0
TIIL,5775.0,Industrial Products,Capital Goods,Industrials,0.0
BORORENEW,5737.0,Industrial Products,Capital Goods,Industrials,0.0
AVANTIFEED,5736.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
ASTRAMICRO,5709.0,Aerospace & Defense,Capital Goods,Industrials,0.0
STLTECH,5700.0,Telecom - Services,Telecommunication,Telecommunication,0.0
ASKAUTOLTD,5699.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
JSWHL,5694.0,Finance,Financial Services,Financial Services,0.0
GUJALKALI,5688.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
NAZARA,5671.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,0.0
GABRIEL,5665.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
SUPRAJIT,5627.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
DBL,5625.0,Construction,Construction,Industrials,0.0
PTC,5624.0,Power,Power,Utilities,0.0
GHCL,5611.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
SOUTHBANK,5598.0,Banks,Financial Services,Financial Services,0.0
RBA,5558.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
PARADEEP,5528.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
HGINFRA,5520.0,Construction,Construction,Industrials,0.0
ICRA,5489.0,Capital Markets,Financial Services,Financial Services,0.0
RAMKY,5483.0,Construction,Construction,Industrials,0.0
KESORAMIND,5467.0,Cement & Cement Products,Construction Materials,Commodities,0.0
ARVINDFASN,5448.0,Retailing,Consumer Services,Consumer Discretionary,0.0
SANSERA,5440.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
AURIONPRO,5422.0,IT - Software,Information Technology,Information Technology,0.0
SENCO,5399.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
AGI,5370.0,Industrial Products,Capital Goods,Industrials,0.0
CYIENTDLM,5352.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
TEAMLEASE,5329.0,Commercial Services & Supplies,Services,Services,0.0
HEIDELBERG,5303.0,Cement & Cement Products,Construction Materials,Commodities,0.0
TCIEXP,5289.0,Transport Services,Services,Services,0.0
DODLA,5259.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
GREENPANEL,5256.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
VSTIND,5256.0,Cigarettes & Tobacco Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
AHLUCONT,5218.0,Construction,Construction,Industrials,0.0
GATEWAY,5186.0,Transport Services,Services,Services,0.0
RAIN,5175.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
ORIENTCEM,5138.0,Cement & Cement Products,Construction Materials,Commodities,0.0
ETHOSLTD,5112.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
HCG,5070.0,Healthcare Services,Healthcare,Healthcare,0.0
GOKEX,5034.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
FEDFINA,5009.0,Finance,Financial Services,Financial Services,0.0
PRUDENT,4969.0,Capital Markets,Financial Services,Financial Services,0.0
ITDCEM,4891.0,Construction,Construction,Industrials,0.0
BBOX,4889.0,IT - Services,Information Technology,Information Technology,0.0
JPASSOCIAT,4848.0,Construction,Construction,Industrials,0.0
RALLIS,4846.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
ORIENTELEC,4836.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
RTNPOWER,4833.0,Power,Power,Utilities,0.0
WSTCSTPAPR,4828.0,Paper Forest & Jute Products,Forest Materials,Commodities,0.0
DHANUKA,4824.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
DBCORP,4790.0,Media,Media Entertainment & Publication,Consumer Discretionary,0.0
WONDERLA,4786.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
MASFIN,4761.0,Finance,Financial Services,Financial Services,0.0
MSTCLTD,4738.0,Commercial Services & Supplies,Services,Services,0.0
KKCL,4733.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
LLOYDSENGG,4733.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
IBREALEST,4707.0,Realty,Realty,Consumer Discretionary,0.0
TINPLATE,4690.0,Industrial Products,Capital Goods,Industrials,0.0
PATELENG,4649.0,Construction,Construction,Industrials,0.0
TI,4636.0,Beverages,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
PRICOLLTD,4635.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
HGS,4601.0,Commercial Services & Supplies,Services,Services,0.0
PRIVISCL,4598.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
CHOICEIN,4578.0,Finance,Financial Services,Financial Services,0.0
MAXESTATES,4573.0,Realty,Realty,Consumer Discretionary,0.0
AARTIPHARM,4568.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
NOCIL,4565.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
BANCOINDIA,4565.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
SHANTIGEAR,4565.0,Industrial Manufacturing,Capital Goods,Industrials,0.0
JAYNECOIND,4544.0,Industrial Products,Capital Goods,Industrials,0.0
WELENT,4500.0,Construction,Construction,Industrials,0.0
AARTIDRUGS,4496.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
NFL,4477.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
IIFLSEC,4455.0,Capital Markets,Financial Services,Financial Services,0.0
JAMNAAUTO,4449.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
JKIL,4426.0,Construction,Construction,Industrials,0.0
ROSSARI,4423.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
PURVA,4411.0,Realty,Realty,Consumer Discretionary,0.0
TIPSINDLTD,4384.0,Entertainment,Media Entertainment & Publication,Consumer Discretionary,0.0
HEMIPROP,4349.0,Realty,Realty,Consumer Discretionary,0.0
HCC,4335.0,Construction,Construction,Industrials,0.0
GALLANTT,4319.0,Industrial Products,Capital Goods,Industrials,0.0
DATAMATICS,4283.0,IT - Services,Information Technology,Information Technology,0.0
MUTHOOTMF,4279.0,Finance,Financial Services,Financial Services,0.0
ORISSAMINE,4262.0,Minerals & Mining,Metals & Mining,Commodities,0.0
JISLJALEQS,4245.0,Industrial Products,Capital Goods,Industrials,0.0
KALAMANDIR,4219.0,Retailing,Consumer Services,Consumer Discretionary,0.0
SULA,4216.0,Beverages,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
HMAAGRO,4209.0,Food Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,0.0
ADVENZYMES,4200.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
IPL,4145.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
PAISALO,4138.0,Finance,Financial Services,Financial Services,0.0
AMIORG,4136.0,Pharmaceuticals & Biotechnology,Healthcare,Healthcare,0.0
DCBBANK,4134.0,Banks,Financial Services,Financial Services,0.0
LAOPALA,4128.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
SINDHUTRAD,4125.0,Diversified,Diversified,Diversified,0.0
AZAD,4088.0,Electrical Equipment,Capital Goods,Industrials,0.0
THANGAMAYL,4088.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
SHARDACROP,4080.0,Fertilizers & Agrochemicals,Chemicals,Commodities,0.0
EPIGRAL,4076.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
SSWL,4074.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
TDPOWERSYS,4065.0,Electrical Equipment,Capital Goods,Industrials,0.0
TARC,4013.0,Realty,Realty,Consumer Discretionary,0.0
JTLIND,4010.0,Industrial Products,Capital Goods,Industrials,0.0
FCL,4007.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
VMART,4003.0,Retailing,Consumer Services,Consumer Discretionary,0.0
TIMETECHNO,4001.0,Industrial Products,Capital Goods,Industrials,0.0
RAJRATAN,3950.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
LGBBROSLTD,3943.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
NUCLEUS,3941.0,IT - Software,Information Technology,Information Technology,0.0
DELTACORP,3912.0,Leisure Services,Consumer Services,Consumer Discretionary,1.0
WABAG,3909.0,Other Utilities,Utilities,Utilities,0.0
LUXIND,3908.0,Textiles & Apparels,Textiles,Consumer Discretionary,0.0
BCG,3905.0,IT - Services,Information Technology,Information Technology,0.0
ASHOKA,3899.0,Construction,Construction,Industrials,0.0
KIRLPNU,3892.0,Industrial Products,Capital Goods,Industrials,0.0
SHARDAMOTR,3892.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
NEOGEN,3891.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
KOLTEPATIL,3884.0,Realty,Realty,Consumer Discretionary,0.0
JTEKTINDIA,3881.0,Auto Components,Automobile and Auto Components,Consumer Discretionary,0.0
ITDC,3872.0,Leisure Services,Consumer Services,Consumer Discretionary,0.0
BOROLTD,3861.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
ASHAPURMIN,3845.0,Minerals & Mining,Metals & Mining,Commodities,0.0
SUDARSCHEM,3807.0,Chemicals & Petrochemicals,Chemicals,Commodities,0.0
IFBIND,3780.0,Consumer Durables,Consumer Durables,Consumer Discretionary,0.0
